Tijelo,1-5,6-10,11-15,16-20,21-40,41-60,61+,Median,Broj neodgovorenih,Najstariji neodgovoreni
Osnovna škola Ivana Nepomuka Jemeršića,0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Ivana Rabljanina, Rab",1,0,0,0,0,0,0,4,,
Osnovna škola Ivana Rangera Kamenica,1,0,0,0,0,0,0,3,,
Osnovna škola Ivana Zajca,1,0,0,0,0,0,0,3,,
"Osnovna škola Ivane Brlić-Mažuranić, Koška",1,0,0,0,0,0,0,3,,
"Osnovna škola Ivane Brlić-Mažuranić, Ogulin",0,0,0,0,1,0,0,22,,
"Osnovna škola Ivane Brlić-Mažuranić, Orahovica",0,1,0,0,0,0,0,8,,
"Osnovna škola Ivane Brlić-Mažuranić, Prigorje Brdovečko",0,1,0,0,0,0,0,6,,
"Osnovna škola Ivane Brlić-Mažuranić, Virovitica",0,1,0,0,0,0,0,6,,
Osnovna škola Ivanke Trohar,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Ivanovec,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Ivanska,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Ive Andrića,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Ivo Dugandžić-Mišić,0,1,0,0,0,0,0,8,,
Osnovna škola Izidora Kršnjavoga,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Izidora Poljaka Višnjica,0,1,0,0,0,0,0,7,,
Osnovna škola Jabukovac,0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Jabukovac, Zagreb",0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Jagode Truhelke,0,1,0,0,0,0,0,9,,
Osnovna škola Jagodnjak,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Jakova Gotovca,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Jakovlje,1,0,0,0,0,0,0,2,,
Osnovna škola Janjina,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Janka Leskovara,0,1,0,0,0,0,0,9,,
Osnovna škola Jasenovac,1,0,0,0,0,0,0,3,,
Osnovna škola Jelenje - Dražice,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Jelkovec,0,1,0,0,0,0,0,10,,
Osnovna škola Jelsa,0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Jesenice, Dugi Rat",1,0,0,0,0,0,0,2,,
Osnovna škola Joakima Rakovca,0,0,1,0,0,0,0,12,,
Osnovna škola Jordanovac,1,0,0,0,0,0,0,5,,
"Osnovna škola Josip Kozarac, Punitovci",0,1,0,0,0,0,0,6,,
"Osnovna škola Josip Kozarac, Slavonski Šamac",1,0,0,0,0,0,0,5,,
"Osnovna škola Josip Kozarac, Soljani",0,1,0,0,0,0,0,9,,
Osnovna škola Josipa Antuna Ćolnića,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Josipa Badalića Graberje Ivanićko,0,1,0,0,0,0,0,8,,
Osnovna škola Josipa Broza,1,0,0,0,0,0,0,4,,
Osnovna škola Josipa Jovića,0,0,1,0,0,0,0,13,,
"Osnovna škola Josipa Jurja Strossmayera, Trnava",1,0,0,0,0,0,0,3,,
"Osnovna škola Josipa Jurja Strossmayera, Zagreb",0,0,0,0,1,0,0,22,,
"Osnovna škola Josipa Jurja Strossmayera, Đurđenovac",1,0,0,0,0,0,0,5,,
"Osnovna škola Josipa Kozarca, Semeljci",1,0,0,0,0,0,0,4,,
"Osnovna škola Josipa Kozarca, Slatina",0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Josipa Kozarca, Vinkovci",0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Josipa Lovretića,1,0,0,0,0,0,0,2,,
Osnovna škola Josipa Matoša,1,0,0,0,0,0,0,3,,
Osnovna škola Josipa Račića,1,0,0,0,0,0,0,5,,
Osnovna škola Josipa Zorića,1,0,0,0,0,0,0,2,,
Osnovna škola Josipdol,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Josipovac,1,0,0,0,0,0,0,5,,
"Osnovna škola Jože Šurana, Višnjan",1,0,0,0,0,0,0,2,,
Osnovna škola Julija Kempfa,1,0,0,0,0,0,0,4,,
Osnovna škola Julija Klovića,0,0,1,0,0,0,0,11,,
Osnovna škola Jure Filipovića Barban,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Jurja Barakovića,0,1,0,0,0,0,0,8,,
Osnovna škola Jurja Dalmatinca Pag,0,1,0,0,0,0,0,9,,
Osnovna škola Jurja Dalmatinca Šibenik,1,0,0,0,0,0,0,2,,
Osnovna škola Jurja Dobrile Rovinj,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Jurja Habdelića,0,1,0,0,0,0,0,7,,
Osnovna škola Jurja Klovića Tribalj,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Juršići,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Kalnik,0,1,0,0,0,0,0,10,,
Osnovna škola Kamen-Šine,0,0,0,1,0,0,0,16,,
Osnovna škola Kamešnica,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Kantrida,1,0,0,0,0,0,0,3,,
Osnovna škola Karlobag,1,0,0,0,0,0,0,2,,
Osnovna škola Katarine Zrinski,0,0,0,1,0,0,0,16,,
Osnovna škola Kaštanjer Pula,0,1,0,0,0,0,0,10,,
Osnovna škola Kistanje,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Klana,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Klinča Sela,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Kloštar Podravski,1,0,0,0,0,0,0,5,,
Osnovna škola Kman-Kocunar,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Kneza Branimira,0,0,1,0,0,0,0,11,,
Osnovna škola Kneza Mislava,1,0,0,0,0,0,0,2,,
Osnovna škola Kneza Trpimira,1,0,0,0,0,0,0,2,,
Osnovna škola Kneževi Vinogradi,1,0,0,0,0,0,0,3,,
"Osnovna škola Komarevo, Blinjski kut",0,0,0,0,1,0,0,32,,
Osnovna škola Komiža,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Konjščina,1,0,0,0,0,0,0,3,,
Osnovna škola Koprivnički Bregi,1,0,0,0,0,0,0,4,,
Osnovna škola Korog,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Kostrena,0,1,0,0,0,0,0,7,,
Osnovna škola Kotoriba,1,0,0,0,0,0,0,2,,
Osnovna škola Kozala,1,0,0,0,0,0,0,2,,
"Osnovna škola Kralja Tomislava, Našice",0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Kralja Tomislava, Udbina",0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Kralja Tomislava, Zagreb",0,1,0,0,0,0,0,8,,
Osnovna škola Kralja Zvonimira,0,0,0,0,1,0,0,21,,
Osnovna škola Kraljice Jelene,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Krapinske Toplice,0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Krune Krstića, Zadar",1,0,0,0,0,0,0,4,,
"Osnovna škola Ksavera Šandora Gjalskog, Zagreb",0,1,0,0,0,0,0,10,,
"Osnovna škola Ksavera Šandora Đalskog, Sveti Ivan Zelina",1,0,0,0,0,0,0,3,,
Osnovna škola Kula Norinska,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Kuna,0,0,1,0,0,0,0,12,,
Osnovna škola Kupljenovo,1,0,0,0,0,0,0,4,,
Osnovna škola Kuršanec,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Kustošija,0,0,1,0,0,0,0,11,,
Osnovna škola Ladimirevci,0,1,0,0,0,0,0,8,,
Osnovna škola Lapad,0,1,0,0,0,0,0,9,,
Osnovna škola Laslovo,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Lauder-Hugo Kon,1,0,0,0,0,0,0,3,,
Osnovna škola Legrad,1,0,0,0,0,0,0,5,,
Osnovna škola Lijepa Naša,0,1,0,0,0,0,0,6,,
Osnovna škola Lipik,1,0,0,0,0,0,0,3,,
Osnovna škola Lipovac,1,0,0,0,0,0,0,3,,
Osnovna škola Ljubešćica,0,1,0,0,0,0,0,8,,
Osnovna škola Ljubljanica Zagreb,0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Ljubo Babić, Jastrebarsko",0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Ljudevit Gaj, Krapina",1,0,0,0,0,0,0,4,,
"Osnovna škola Ljudevit Gaj, Lužani",0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Ljudevit Gaj, Mihovljan",0,1,0,0,0,0,0,7,,
Osnovna škola Ljudevita Gaja Nova Gradiška,0,1,0,0,0,0,0,8,,
"Osnovna škola Ljudevita Gaja, Osijek",1,0,0,0,0,0,0,5,,
"Osnovna škola Ljudevita Gaja, Zaprešić",0,1,0,0,0,0,0,7,,
"Osnovna škola Ljudevita Modeca, Križevci",1,0,0,0,0,0,0,3,,
Osnovna škola Lovas,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Lovinac,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Lovre Pl. Matačića,0,1,0,0,0,0,0,6,,
Osnovna škola Ludbreg,0,0,1,0,0,0,0,13,,
Osnovna škola Lug - Laskói Általános Iskola,0,1,0,0,0,0,0,6,,
Osnovna škola Luka,1,0,0,0,0,0,0,5,,
Osnovna škola Luka Botić,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Lučac,1,0,0,0,0,0,0,3,,
Osnovna škola Lučko,0,0,1,0,0,0,0,12,,
Osnovna škola Mahično,0,1,0,0,0,0,0,10,,
Osnovna škola Majstora Radovana,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Malešnica,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Manuš-Split,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Mare Švel-Gamiršek,1,0,0,0,0,0,0,2,,
Osnovna škola Maria Martinolića,1,0,0,0,0,0,0,2,,
Osnovna škola Marija Bistrica,0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Marije Jurić Zagorke, Zagreb",1,0,0,0,0,0,0,3,,
Osnovna škola Marije i Line,0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Marina Držića, Dubrovnik",0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Marina Držića, Zagreb",0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Marina Getaldića,0,0,1,0,0,0,0,11,,
"Osnovna škola Marjan, Split",0,1,0,0,0,0,0,7,,
Osnovna škola Marka Marulića,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Markovac,0,1,0,0,0,0,0,10,,
Osnovna škola Markuševec,0,1,0,0,0,0,0,8,,
Osnovna škola Markušica,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Martijanec,0,0,0,0,1,0,0,25,,
Osnovna škola Marčana,0,0,1,0,0,0,0,14,,
Osnovna škola Mate Balote,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Mate Lovraka Petrinja,1,0,0,0,0,0,0,2,,
"Osnovna škola Mate Lovraka, Kutina",0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Mate Lovraka, Veliki Grđevac",1,0,0,0,0,0,0,3,,
"Osnovna škola Mate Lovraka, Vladislavci",0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Mate Lovraka, Zagreb",0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Mate Lovraka, Županja",1,0,0,0,0,0,0,4,,
"Osnovna škola Matija Antun Reljković, Cerna",0,1,0,0,0,0,0,8,,
"Osnovna škola Matija Antun Relković, Davor",0,1,0,0,0,0,0,10,,
"Osnovna škola Matija Gubec, Cernik",0,1,0,0,0,0,0,9,,
"Osnovna škola Matija Gubec, Jarmina",0,0,1,0,0,0,0,14,,
"Osnovna škola Matija Gubec, Magadenovac",1,0,0,0,0,0,0,2,,
"Osnovna škola Matija Gubec, Piškorevci",1,0,0,0,0,0,0,2,,
"Osnovna škola Matije Gupca, Gornja Stubica",1,0,0,0,0,0,0,4,,
"Osnovna škola Matije Gupca, Zagreb",0,1,0,0,0,0,0,10,,
"Osnovna škola Matije Petra Katančića, Valpovo",0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Matije Vlačića, Labin",0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Matka Laginje,0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Mato Lovrak, Nova Gradiška",0,0,1,0,0,0,0,12,,
Osnovna škola Mače,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Medvedgrad,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Mejaši,0,1,0,0,0,0,0,8,,
Osnovna škola Meje,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Mertojak,1,0,0,0,0,0,0,3,,
"Osnovna škola Metel Ožegović, Radovan",1,0,0,0,0,0,0,4,,
Osnovna škola Mihaela Šiloboda,0,1,0,0,0,0,0,6,,
"Osnovna škola Mihovil Pavlek Miškina, Đelekovec",0,0,1,0,0,0,0,11,,
"Osnovna škola Mijat Stojanović, Babina Greda",0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Mikleuš,0,1,0,0,0,0,0,9,,
Osnovna škola Milan Amruš,0,0,1,0,0,0,0,11,,
Osnovna škola Milan Brozović,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Milana Begovića,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Milana Langa Bregana,0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Milana Šorga, Oprtalj",0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Milka Cepelića, Vuka",1,0,0,0,0,0,0,5,,
Osnovna škola Milna,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Mirka Pereša,0,1,0,0,0,0,0,6,,
"Osnovna škola Miroslava Krleže, Čepin",1,0,0,0,0,0,0,5,,
"Osnovna škola Mladost, Jakšić",0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Mladost, Lekenik",0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Mladost, Osijek",0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Mladost, Zagreb",0,1,0,0,0,0,0,10,,
Osnovna škola Mljet,0,1,0,0,0,0,0,6,,
"Osnovna škola Mokošica, Dubrovnik",1,0,0,0,0,0,0,4,,
Osnovna škola Molve,1,0,0,0,0,0,0,4,,
Osnovna škola Monte Zaro,1,0,0,0,0,0,0,3,,
Osnovna škola Mrkopalj,1,0,0,0,0,0,0,2,,
Osnovna škola Murterski Škoji,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Nad lipom,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Nandi s pravom javnosti,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Nedelišće,1,0,0,0,0,0,0,3,,
Osnovna škola Negoslavci,1,0,0,0,0,0,0,2,,
Osnovna škola Neorić-Sutina,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Netretić,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Nikole Hribara,0,0,1,0,0,0,0,14,,
"Osnovna škola Nikole Tesle, Gračac",0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Nikole Tesle, Vinkovci",0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Nikole Tesle, Zagreb",0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Nova Rača,0,1,0,0,0,0,0,8,,
Osnovna škola Novi Marof,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Novigrad,1,0,0,0,0,0,0,2,,
Osnovna škola Novska,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Obrovac,0,0,1,0,0,0,0,12,,
Osnovna škola Okučani,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Opuzen,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Orebić,0,1,0,0,0,0,0,10,,
Osnovna škola Orehovica,1,0,0,0,0,0,0,2,,
Osnovna škola Oroslavje,0,0,1,0,0,0,0,12,,
Osnovna škola Ostrog,0,1,0,0,0,0,0,9,,
Osnovna škola Otok,0,0,1,0,0,0,0,11,,
Osnovna škola Otona Ivekovića,0,1,0,0,0,0,0,7,,
Osnovna škola Otrići-Dubrave,0,1,0,0,0,0,0,6,,
Osnovna škola Pantovčak,1,0,0,0,0,0,0,5,,
Osnovna škola Pavao Belas,0,0,0,1,0,0,0,16,,
"Osnovna škola Pavla Štoosa, Kraljevec na Sutli",1,0,0,0,0,0,0,4,,
Osnovna škola Pavleka Miškine,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Pehlin,0,1,0,0,0,0,0,10,,
Osnovna škola Perušić,1,0,0,0,0,0,0,4,,
Osnovna škola Petar Berislavić,1,0,0,0,0,0,0,3,,
Osnovna škola Petar Lorini,0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Petar Zoranić, Nin",0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Petar Zoranić, Stankovci",1,0,0,0,0,0,0,5,,
"Osnovna škola Petar Zrinski, Čabar",0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Petar Zrinski, Šenkovec",1,0,0,0,0,0,0,5,,
Osnovna škola Petra Hektorovića Stari Grad,1,0,0,0,0,0,0,2,,
Osnovna škola Petra Kanavelića,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Petra Krešimira IV.,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Petra Kružića Klis,1,0,0,0,0,0,0,2,,
"Osnovna škola Petra Preradovića, Pitomača",0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Petra Preradovića, Zadar",0,0,1,0,0,0,0,14,,
"Osnovna škola Petra Preradovića, Zagreb",0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Petra Studenca Kanfanar,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Petra Zoranića,0,0,1,0,0,0,0,12,,
Osnovna škola Petra Zrinskog,1,0,0,0,0,0,0,3,,
Osnovna škola Petrijevci,0,1,0,0,0,0,0,10,,
Osnovna škola Pećine,0,1,0,0,0,0,0,7,,
Osnovna škola Pirovac,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Plaški,0,1,0,0,0,0,0,10,,
Osnovna škola Plitvička Jezera,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Plokite,0,0,0,1,0,0,0,16,,
Osnovna škola Podmurvice,1,0,0,0,0,0,0,2,,
Osnovna škola Podrute,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Podturen,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Pojišan,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Pokupsko,1,0,0,0,0,0,0,2,,
Osnovna škola Polača,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Poličnik,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Popovača,0,1,0,0,0,0,0,6,,
Osnovna škola Posavski Bregi,1,0,0,0,0,0,0,4,,
Osnovna škola Prelog,1,0,0,0,0,0,0,4,,
Osnovna škola Prečko,1,0,0,0,0,0,0,3,,
Osnovna škola Primorje,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Primorski Dolac,1,0,0,0,0,0,0,4,,
Osnovna škola Privlaka,0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Prof. Blaž Mađer, Novigrad Podravski",1,0,0,0,0,0,0,2,,
Osnovna škola Prof. Franje Viktora Šignjara,1,0,0,0,0,0,0,5,,
Osnovna škola Pujanki,1,0,0,0,0,0,0,2,,
Osnovna škola Pučišća,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Pušća,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Rajić,0,1,0,0,0,0,0,6,,
Osnovna škola Rapska,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Ravne Njive,0,0,1,0,0,0,0,14,,
Osnovna škola Remete,0,0,0,1,0,0,0,17,,
Osnovna škola Retkovec,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Rikard Katalinić Jeretov,0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Rivarela, Novigrad",0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Rogoznica,0,0,1,0,0,0,0,15,,
Osnovna škola Rovišće,1,0,0,0,0,0,0,3,,
Osnovna škola Rude,0,0,1,0,0,0,0,14,,
Osnovna škola Rudeš,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Rudolfa Strohala,1,0,0,0,0,0,0,2,,
Osnovna škola Rugvica,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Runović,1,0,0,0,0,0,0,2,,
Osnovna škola Samobor,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Savski Gaj,1,0,0,0,0,0,0,5,,
Osnovna škola Sela,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Selca,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Selnica,0,1,0,0,0,0,0,9,,
Osnovna škola Sesvete,0,1,0,0,0,0,0,10,,
Osnovna škola Sesvetska Sela,0,0,0,1,0,0,0,16,,
Osnovna škola Sesvetska Sopnica,1,0,0,0,0,0,0,5,,
Osnovna škola Sesvetski Kraljevec,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Side Košutić Radoboj,0,0,1,0,0,0,0,14,,
Osnovna škola Sidonije Rubido Erdody,0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Silvija Strahimira Kranjčevića, Lovreć",1,0,0,0,0,0,0,2,,
"Osnovna škola Silvija Strahimira Kranjčevića, Senj",1,0,0,0,0,0,0,2,,
"Osnovna škola Silvija Strahimira Kranjčevića, Zagreb",0,0,1,0,0,0,0,14,,
"Osnovna škola Silvije Strahimir Kranjčević, Levanjska Varoš",1,0,0,0,0,0,0,3,,
Osnovna škola Siniše Glavaševića,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Sirač,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Skakavac,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Skalice,1,0,0,0,0,0,0,3,,
Osnovna škola Skrad,1,0,0,0,0,0,0,3,,
Osnovna škola Skradin,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Slakovci,1,0,0,0,0,0,0,3,,
Osnovna škola Slano,1,0,0,0,0,0,0,2,,
Osnovna škola Slatine,0,1,0,0,0,0,0,6,,
"Osnovna škola Slava Raškaj, Ozalj",1,0,0,0,0,0,0,5,,
"Osnovna škola Slavka Kolara, Hercegovac",1,0,0,0,0,0,0,2,,
"Osnovna škola Slavka Kolara, Kravarsko",1,0,0,0,0,0,0,2,,
Osnovna škola Slunj,0,0,0,0,1,0,0,24,,
Osnovna škola Smiljevac,1,0,0,0,0,0,0,3,,
Osnovna škola Smokvica,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Sokolovac,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Spinut,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Split 3,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Sračinec,1,0,0,0,0,0,0,4,,
Osnovna škola Srdoči,1,0,0,0,0,0,0,2,,
Osnovna škola Srinjine,1,0,0,0,0,0,0,2,,
Osnovna škola Stanovi,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Stari Jankovci,1,0,0,0,0,0,0,2,,
Osnovna škola Stenjevec,1,0,0,0,0,0,0,5,,
"Osnovna škola Stjepan Radić, Dugo Selo",0,1,0,0,0,0,0,6,,
"Osnovna škola Stjepan Radić, Imotski",0,0,1,0,0,0,0,11,,
"Osnovna škola Stjepan Radić, Oprisavci",0,0,1,0,0,0,0,12,,
"Osnovna škola Stjepan Radić, Trilj",0,1,0,0,0,0,0,10,,
Osnovna škola Stjepana Antolovića,1,0,0,0,0,0,0,5,,
Osnovna škola Stjepana Basaričeka,0,0,1,0,0,0,0,11,,
Osnovna škola Stjepana Bencekovića,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Stjepana Cvrkovića,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Stjepana Ivičevića,0,0,1,0,0,0,0,11,,
Osnovna škola Stjepana Kefelje,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Stjepana Radića,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Stjepana Radića Čaglin,1,0,0,0,0,0,0,4,,
"Osnovna škola Stjepana Radića, Brestovec Orehovički",1,0,0,0,0,0,0,4,,
Osnovna škola Stjepana Radića-Bibinje,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Stobreč,0,1,0,0,0,0,0,8,,
Osnovna škola Stoja,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Ston,0,1,0,0,0,0,0,9,,
Osnovna škola Strahoninec,0,1,0,0,0,0,0,10,,
Osnovna škola Strožanac,0,1,0,0,0,0,0,9,,
Osnovna škola Stubičke Toplice,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Studenci,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Suhopolje,0,0,1,0,0,0,0,11,,
Osnovna škola Sukošan,0,0,1,0,0,0,0,15,,
Osnovna škola Sunja,0,1,0,0,0,0,0,8,,
Osnovna škola Supetar,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Sućidar,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Sv. Filip i Jakov,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Sveta Klara,0,0,0,0,0,0,0,,1,73 dana
