Tijelo,1-5,6-10,11-15,16-20,21-40,41-60,61+,Median,Broj neodgovorenih,Najstariji neodgovoreni
Osnovna škola Sveta Marija,1,0,0,0,0,0,0,3,,
Osnovna škola Sveta Nedelja,0,1,0,0,0,0,0,9,,
Osnovna škola Svete Ane u Osijeku,1,0,0,0,0,0,0,3,,
Osnovna škola Sveti Križ Začretje,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Sveti Martin Na Muri,0,1,0,0,0,0,0,6,,
Osnovna škola Sveti Matej,0,1,0,0,0,0,0,6,,
Osnovna škola Svetvinčenat,1,0,0,0,0,0,0,3,,
Osnovna škola Svibovec,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Tar - Vabriga - Scuola Elementare Torre - Abrega,0,1,0,0,0,0,0,10,,
Osnovna škola Tenja,1,0,0,0,0,0,0,4,,
"Osnovna škola Tin Ujević, Krivodol",0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Tin Ujević, Osijek",1,0,0,0,0,0,0,5,,
"Osnovna škola Tina Ujevića, Zagreb",0,0,1,0,0,0,0,13,,
"Osnovna škola Tina Ujevića, Šibenik",0,0,1,0,0,0,0,12,,
Osnovna škola Tituša Brezovačkog,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Tomaša Goričanca Mala Subotica,0,1,0,0,0,0,0,10,,
Osnovna škola Tone Peruška Pula,0,0,0,1,0,0,0,16,,
Osnovna škola Tordinci,0,1,0,0,0,0,0,9,,
Osnovna škola Trilj,0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Trnjanska, Zagreb",0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Trnovec,0,1,0,0,0,0,0,6,,
Osnovna škola Trnovitica,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Trnovitički Popovac,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Trnsko,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Trpanj,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Trpinja,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Trsat,1,0,0,0,0,0,0,2,,
Osnovna škola Trstenik,0,0,0,1,0,0,0,16,,
Osnovna škola Turanj,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Turnić,0,0,1,0,0,0,0,11,,
Osnovna škola Tučepi,0,0,0,0,1,0,0,25,,
Osnovna škola Tužno,0,0,1,0,0,0,0,11,,
Osnovna škola Vazmoslav Gržalja,1,0,0,0,0,0,0,4,,
Osnovna škola Vela Luka,1,0,0,0,0,0,0,2,,
Osnovna škola Veli Vrh Pula,1,0,0,0,0,0,0,2,,
Osnovna škola Velika Ludina,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Velika Mlaka,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Velika Pisanica,1,0,0,0,0,0,0,3,,
Osnovna škola Veliki Bukovec,0,0,1,0,0,0,0,13,,
Osnovna škola Veliko Trgovišće,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Veliko Trojstvo,1,0,0,0,0,0,0,3,,
Osnovna škola Veruda Pula,0,1,0,0,0,0,0,6,,
Osnovna škola Većeslava Holjevca,1,0,0,0,0,0,0,2,,
Osnovna škola Vidici,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Vidikovac,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Vidovec,0,0,1,0,0,0,0,12,,
Osnovna škola Vijenac,0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Viktor Car Emin, Donji Andrijevci",0,0,0,0,0,0,1,68,,
Osnovna škola Viktora Cara Emina,0,0,1,0,0,0,0,12,,
Osnovna škola Viktora Kovačića,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Viktorovac,0,1,0,0,0,0,0,10,,
Osnovna škola Vilima Korajca,1,0,0,0,0,0,0,3,,
Osnovna škola Vinica,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Vis,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Visoka,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Vitomir Širola - Pajo,0,1,0,0,0,0,0,6,,
Osnovna škola Višnjevac,1,0,0,0,0,0,0,4,,
Osnovna škola Vjekoslav Klaić,0,1,0,0,0,0,0,7,,
Osnovna škola Vjekoslava Kaleba,0,1,0,0,0,0,0,8,,
Osnovna škola Vjekoslava Paraća,1,0,0,0,0,0,0,3,,
Osnovna škola Vjenceslava Novaka,1,0,0,0,0,0,0,3,,
"Osnovna škola Vladimir Nazor, Budinšćina",0,1,0,0,0,0,0,7,,
"Osnovna škola Vladimir Nazor, Duga Resa",0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Vladimir Nazor, Križevci",0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Vladimir Nazor, Neviđane",0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Vladimir Nazor, Pisarovina",0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Vladimir Nazor, Ploče",0,1,0,0,0,0,0,8,,
"Osnovna škola Vladimir Nazor, Slavonski Brod",0,0,1,0,0,0,0,11,,
"Osnovna škola Vladimir Nazor, Sveti Ilija",0,0,0,1,0,0,0,17,,
"Osnovna škola Vladimir Nazor, Topusko",0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Vladimir Nazor, Virovitica",0,0,1,0,0,0,0,12,,
"Osnovna škola Vladimir Nazor, Čepin",1,0,0,0,0,0,0,2,,
"Osnovna škola Vladimir Nazor, Đakovo",0,1,0,0,0,0,0,8,,
Osnovna škola Vladimira Becića Osijek,1,0,0,0,0,0,0,2,,
Osnovna škola Vladimira Gortana,0,0,1,0,0,0,0,13,,
Osnovna škola Vladimira Nazora - Scuola Elementare Vladimir Nazor,0,1,0,0,0,0,0,9,,
Osnovna škola Vladimira Nazora - Škabrnja,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Vladimira Nazora Pazin,0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Vladimira Nazora, Crikvenica",1,0,0,0,0,0,0,2,,
"Osnovna škola Vladimira Nazora, Daruvar",1,0,0,0,0,0,0,4,,
"Osnovna škola Vladimira Nazora, Feričanci",1,0,0,0,0,0,0,2,,
"Osnovna škola Vladimira Nazora, Krnica",0,1,0,0,0,0,0,9,,
"Osnovna škola Vladimira Nazora, Nova Bukovica",0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Vladimira Nazora, Postira",0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Vladimira Nazora, Potpićan",1,0,0,0,0,0,0,2,,
"Osnovna škola Vladimira Nazora, Vinkovci",1,0,0,0,0,0,0,3,,
"Osnovna škola Vladimira Nazora, Vrsar",0,0,1,0,0,0,0,13,,
"Osnovna škola Vladimira Nazora, Zagreb",0,1,0,0,0,0,0,9,,
"Osnovna škola Vladimira Nazora, Čakovec",0,1,0,0,0,0,0,8,,
Osnovna škola Vladimira Vidrića,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Vodnjan - Scuola Elementare Dignano,1,0,0,0,0,0,0,2,,
Osnovna škola Vojnić,1,0,0,0,0,0,0,3,,
Osnovna škola Voltino,0,1,0,0,0,0,0,6,,
Osnovna škola Voćin,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Vođinci,1,0,0,0,0,0,0,2,,
Osnovna škola Voštarnica - Zadar,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Vrbani,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Vrgorac,1,0,0,0,0,0,0,2,,
Osnovna škola Vrpolje,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Vukomerec,1,0,0,0,0,0,0,2,,
Osnovna škola Vukovina,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Zadarski Otoci - Zadar,0,1,0,0,0,0,0,10,,
Osnovna škola Zagvozd,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Zamet,1,0,0,0,0,0,0,3,,
Osnovna škola Zapruđe,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Zemunik,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Zlatar Bistrica,0,0,1,0,0,0,0,11,,
Osnovna škola Zmajevac,0,0,0,1,0,0,0,16,,
Osnovna škola Zmijavci,0,0,0,1,0,0,0,16,,
Osnovna škola Zrinskih Nuštar,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Zrinskih i Frankopana,0,1,0,0,0,0,0,6,,
Osnovna škola Zvonimira Franka,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Zvonka Cara,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola don Lovre Katića,1,0,0,0,0,0,0,5,,
"Osnovna škola don Mihovila Pavlinovića, Metković",0,0,0,1,0,0,0,17,,
"Osnovna škola don Mihovila Pavlinovića, Podgora",1,0,0,0,0,0,0,2,,
Osnovna škola dr. Branimira Markovića,0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola dr. Franje Tuđmana, Brela",0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola dr. Franje Tuđmana, Knin",0,0,0,0,0,0,0,,1,73 dana
Osnovna škola dr. Ivana Novaka Macinec,1,0,0,0,0,0,0,2,,
"Osnovna škola dr. Josipa Pančića, Bribir",0,0,0,0,0,0,0,,1,73 dana
Osnovna škola dr. Jure Turića,0,0,1,0,0,0,0,12,,
Osnovna škola dr. Mate Demarina,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola dr. Vinka Žganca,0,0,0,1,0,0,0,17,,
Osnovna škola dr. Vinka Žganca Vratišinec,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola fra Kaje Adžića Pleternica,1,0,0,0,0,0,0,3,,
Osnovna škola oca Petra Perice Makarska,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola pri Specijalnoj bolnici za medicinsku rehabilitaciju Krapinske Toplice,1,0,0,0,0,0,0,2,,
Osnovna škola prof. Filipa Lukasa,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola u Đulovcu,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Čakovci,0,1,0,0,0,0,0,8,,
Osnovna škola Čavle,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Čazma,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Čeminac,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Čista Velika,0,1,0,0,0,0,0,7,,
Osnovna škola Čučerje,1,0,0,0,0,0,0,2,,
Osnovna škola Đakovački Selci,0,0,0,0,0,0,0,,1,73 dana
"Osnovna škola Đure Deželića, Ivanić Grad",0,1,0,0,0,0,0,8,,
Osnovna škola Đure Prejca Desinić,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Đurmanec,1,0,0,0,0,0,0,2,,
Osnovna škola Šemovec,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Šestine,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Šećerana,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Šijana Pula,0,1,0,0,0,0,0,6,,
Osnovna škola Šime Budinića - Zadar,0,1,0,0,0,0,0,9,,
Osnovna škola Šimuna Kožičića Benje,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Škurinje Rijeka,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Špansko Oranice,0,0,1,0,0,0,0,11,,
Osnovna škola Štefanje,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Švarča,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Žakanje,0,0,1,0,0,0,0,11,,
Osnovna škola Žitnjak,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Žrnovnica,0,1,0,0,0,0,0,7,,
Osnovna škola Župa Dubrovačka,0,0,0,0,0,0,0,,1,73 dana
Osnovna škola Žuti Brijeg,1,0,0,0,0,0,0,2,,
Politehnika Pula - Visoka tehničko-poslovna škola s pravom javnosti,0,0,0,0,0,0,0,,1,73 dana
Poljoprivredna i veterinarska škola Osijek,0,0,1,0,0,0,0,13,,
Poljoprivredna škola,0,1,0,0,0,0,0,7,,
"Poljoprivredna, prehrambena i veterinarska škola Stanka Ožanića",0,0,0,0,0,0,0,,1,73 dana
Poljoprivredno šumarska škola Vinkovci,0,1,0,0,0,0,0,10,,
Poljoprivredno-prehrambena škola,1,0,0,0,0,0,0,2,,
Pomorska škola,0,0,0,0,0,0,0,,1,73 dana
Pomorska škola Zadar,0,0,0,0,0,0,0,,1,73 dana
"Pomorska škola, Split",1,0,0,0,0,0,0,4,,
Pomorsko-tehnička škola Dubrovnik,0,0,0,0,0,0,0,,1,73 dana
Povjerenik za informiranje,1,0,0,0,1,0,0,12.5,,
Poštanska i telekomunikacijska škola,1,0,0,0,0,0,0,2,,
Požeško-slavonska županija,0,0,1,0,0,0,0,14,,
Prehrambeno tehnološka škola,1,0,0,0,0,0,0,2,,
Primorsko-goranska županija,0,1,0,0,0,0,0,8,,
Prirodoslovna i grafička škola Rijeka,1,0,0,0,0,0,0,5,,
Prirodoslovna škola Karlovac,1,0,0,0,0,0,0,2,,
Prirodoslovna škola Vladimira Preloga,0,1,0,0,0,0,0,7,,
Privatna gimnazija i ekonomska škola Katarina Zrinski,0,0,0,1,0,0,0,18,,
"Privatna jezična gimnazija Pitagora, Split",1,0,0,0,0,0,0,3,,
Privatna osnovna škola Libar,0,0,0,0,0,0,0,,1,73 dana
Privatna osnovna škola Nova,1,0,0,0,0,0,0,3,,
Privatna srednja ekonomska škola INOVA s pravom javnosti,1,0,0,0,0,0,0,4,,
Privatna srednja ugostiteljska škola 'Wallner',0,0,0,0,0,0,0,,1,73 dana
"Privatna srednja škola 'Marko Antun de Dominis', s pravom javnosti",0,0,0,0,0,0,0,,1,73 dana
Privatna srednja škola Varaždin s pravom javnosti,1,0,0,0,0,0,0,2,,
Prometna škola Rijeka,1,0,0,0,0,0,0,5,,
"Psihijatrijska bolnica Lopača, Rijeka",0,1,0,0,0,0,0,6,1,169 dana
Psihijatrijska bolnica Rab,0,0,1,0,1,0,0,18,,
"Psihijatrijska bolnica Sveti Ivan, Zagreb",0,0,0,0,0,0,1,174,,
"Psihijatrijska bolnica Sveti Rafael, Strmac",0,0,1,0,0,0,0,13,,
Psihijatrijska bolnica Ugljan,0,1,0,0,0,0,0,8,1,169 dana
Psihijatrijska bolnica za djecu i mladež,0,0,1,0,0,0,0,11,,
"Razvojna agencija Mrav, Kutina",1,0,0,0,0,0,0,1,,
Savjetodavna služba,0,0,0,0,0,0,0,,1,166 dana
Sisačko-moslavačka županija,1,0,0,0,0,0,0,4,,
Specijalna bolnica za kronične bolesti dječje dobi Gornja Bistra,0,0,0,1,0,0,0,17,,
"Specijalna bolnica za medicinsku rehabilitaciju Biokovka, Makarska",1,0,0,0,0,0,0,2,,
Specijalna bolnica za medicinsku rehabilitaciju Daruvarske Toplice,0,0,0,1,0,0,0,19,,
"Specijalna bolnica za medicinsku rehabilitaciju Kalos, Vela Luka",0,0,0,0,1,0,0,27,,
Specijalna bolnica za medicinsku rehabilitaciju Krapinske Toplice,0,1,0,0,0,0,1,44.5,,
Specijalna bolnica za medicinsku rehabilitaciju Lipik,1,0,0,0,0,0,1,41.5,,
"Specijalna bolnica za medicinsku rehabilitaciju Naftalan, Ivanić Grad",0,0,1,0,1,0,0,19.5,,
"Specijalna bolnica za medicinsku rehabilitaciju Primorsko-goranske županije, Thalassotherapia Crikvenica",0,0,0,0,0,0,2,120.5,,
Specijalna bolnica za medicinsku rehabilitaciju Stubičke Toplice,1,0,0,0,0,0,0,2,,
Specijalna bolnica za medicinsku rehabilitaciju Varaždinske Toplice,1,0,0,0,0,0,0,2,,
"Specijalna bolnica za medicinsku rehabilitaciju bolesti srca, pluća i reumatizma, Thalassotherapia Opatija",0,0,0,0,0,0,2,95.5,,
Specijalna bolnica za ortopediju Biograd na moru,0,1,0,0,0,0,0,10,,
Specijalna bolnica za plućne bolesti,0,1,1,0,0,0,0,11,,
"Specijalna bolnica za produženo liječenje, Duga Resa",0,0,0,0,0,0,2,96.5,,
"Specijalna bolnica za zaštitu djece s neurorazvojnim i motoričkim smetnjama, Zagreb",0,1,0,0,0,0,0,7,,
Splitsko-dalmatinska županija,0,0,0,0,0,0,0,,1,254 dana
Sveučilište Josipa Jurja Strossmayera u Osijeku,0,0,1,0,0,0,0,15,,
Sveučilište Jurja Dobrile u Puli,0,0,1,0,0,0,0,11,,
Sveučilište Sjever,0,0,0,0,0,0,0,,1,191 dana
Sveučilište u Dubrovniku,0,0,0,2,0,0,0,19,,
Sveučilište u Rijeci,0,0,0,1,0,0,0,20,1,191 dana
Sveučilište u Splitu,0,0,0,0,0,0,0,,2,191 dana
Sveučilište u Zadru,1,0,2,0,0,0,0,12,,
Sveučilište u Zagrebu,0,0,0,0,1,0,0,25,,
"Sveučilište u Zagrebu, Studentski centar u Zagrebu",0,0,0,0,0,0,0,,1,243 dana
"Sveučilište u Zagrebu, Veterinarski fakultet",0,0,0,0,0,0,0,,1,65 dana
"Tekstilno-tehnološki fakultet, Sveučilište u Zagrebu",0,0,0,0,0,0,0,,1,65 dana
Topana,0,0,0,0,0,0,0,,1,247 dana
Turistička zajednica Grada Buzeta,0,1,0,0,0,0,0,6,,
Turistička zajednica Grada Samobora,0,0,0,0,0,0,0,,1,3 dana
Turistička zajednica Općine Bale,1,0,0,0,0,0,0,1,,
Turistička zajednica Općine Jelenje,0,0,0,0,1,0,0,36,,
Turistička zajednica Posedarje,0,0,1,0,0,0,0,11,,
Turistička zajednica Slavonski Brod,0,1,0,0,0,0,0,10,,
Turistička zajednica Virovitica,0,1,0,0,0,0,0,6,,
Turistička zajednica grada Nova Gradiška,0,0,0,0,0,0,0,,1,45 dana
"Univerzal, Đakovo",0,0,0,0,0,0,0,,1,103 dana
Ured Predsjednika Republike Hrvatske,1,0,2,0,0,0,1,11,,
Ured državne uprave u Bjelovarsko-bilogorskoj županiji,1,1,0,0,0,0,0,4.5,,
Ured državne uprave u Brodsko-posavskoj županiji,0,2,0,0,0,0,0,9,,
Ured državne uprave u Dubrovačko-neretvanskoj županiji,0,0,1,0,0,0,0,12,1,78 dana
Ured državne uprave u Istarskoj županiji,0,0,0,1,0,0,0,16,1,27 dana
Ured državne uprave u Karlovačkoj županiji,1,0,1,0,0,0,0,6.5,,
Ured državne uprave u Koprivničko-križevačkoj županiji,0,1,1,0,0,0,0,9,,
Ured državne uprave u Krapinsko-zagorskoj županiji,0,1,0,0,0,0,0,8,1,18 dana
Ured državne uprave u Ličko-senjskoj županiji,0,0,0,0,1,0,0,23,1,18 dana
Ured državne uprave u Međimurskoj županiji,1,1,0,0,0,0,0,6.5,,
Ured državne uprave u Osječko-baranjskoj županiji,1,1,0,0,0,0,0,6.5,1,18 dana
"Ured državne uprave u Požeško-slavonskoj županiji, Požega",0,1,0,0,0,0,0,7,1,18 dana
Ured državne uprave u Primorsko-goranskoj županiji,1,0,0,0,0,0,0,2,,
Ured državne uprave u Sisačko-moslavačkoj županiji,0,1,0,0,0,0,0,9,,
Ured državne uprave u Splitsko-dalmatinskoj županiji,0,0,0,0,0,1,0,43,,
Ured državne uprave u Varaždinskoj županiji,0,0,0,0,0,0,0,,1,78 dana
Ured državne uprave u Virovitičko-podravskoj županiji,0,1,0,0,0,0,0,7,,
Ured državne uprave u Vukovarsko-srijemskoj županiji,0,0,0,0,0,0,0,,2,136 dana
Ured državne uprave u Zadarskoj županiji,0,0,1,0,0,0,0,11,,
Ured državne uprave u Zagrebačkoj županiji,0,0,0,0,0,0,0,,1,78 dana
Ured državne uprave u Šibensko-kninskoj županiji,0,0,0,0,1,0,0,24,,
Ustanova za zdravstvenu njegu u kući Karlovac,0,0,0,0,0,0,1,99,,
Ustanova za zdravstvenu njegu u kući Zagreb,1,0,0,0,0,0,0,2,,
Varaždinska županija,0,1,0,0,0,0,0,7,,
Vinodolska općina,0,0,0,0,0,0,0,,1,162 dana
Virovitičko-podravska županija,0,1,0,0,0,0,0,10,,
Vlada Republike Hrvatske,2,2,1,1,1,0,0,6,3,165 dana
Vukovarsko-srijemska županija,0,0,0,0,1,0,0,25,,
Zadarska županija,0,0,1,0,0,0,0,11,,
Zagrebačka županija,0,0,1,1,0,0,0,14.5,,
Zagrebački holding,1,5,0,0,1,0,1,7,2,179 dana
Zaklada Hrvatska kuća,0,0,1,0,0,0,0,11,,
Zavod za prostorno uređenje Bjelovarsko-bilogorske županije,1,0,0,0,0,0,0,1,,
Zavod za prostorno uređenje Brodsko-posavske županije,0,0,0,0,0,0,0,,1,19 dana
Zavod za prostorno uređenje Dubrovačko-neretvanske županije,0,0,0,0,0,0,0,,1,19 dana
Zavod za prostorno uređenje Grada Zagreba,0,0,0,0,0,0,0,,1,19 dana
Zavod za prostorno uređenje Istarske županije,0,0,0,0,0,0,0,,1,19 dana
Zavod za prostorno uređenje Karlovačke županije,0,0,0,0,0,0,0,,1,19 dana
Zavod za prostorno uređenje Koprivničko-križevačke županije,1,0,0,0,0,0,0,5,,
Zavod za prostorno uređenje Krapinsko-zagorske županije,0,0,1,0,0,0,0,12,,
Zavod za prostorno uređenje Ličko-senjske županije,0,0,0,0,0,0,0,,1,19 dana
Zavod za prostorno uređenje Međimurske županije,0,0,0,0,0,0,0,,1,19 dana
Zavod za prostorno uređenje Osječko-baranjske županije,0,0,0,0,0,0,0,,1,19 dana
Zavod za prostorno uređenje Požeško-slavonske županije,0,1,0,0,0,0,0,7,,
Zavod za prostorno uređenje Primorsko-goranske županije,0,0,0,0,0,0,0,,1,19 dana
Zavod za prostorno uređenje Sisačko-moslavačke županije,0,0,0,0,0,0,0,,1,19 dana
Zavod za prostorno uređenje Splitsko-dalmatinske županije,0,0,0,0,0,0,0,,1,19 dana
Zavod za prostorno uređenje Virovitičko-podravske županije,0,0,0,0,0,0,0,,1,19 dana
Zavod za prostorno uređenje Vukovarsko-srijemske županije,0,0,0,0,0,0,0,,1,19 dana
Zavod za prostorno uređenje Zadarske županije,0,1,0,0,0,0,0,10,,
Zavod za prostorno uređenje Zagrebačke županije,1,0,0,0,0,0,0,1,,
Zavod za prostorno uređenje Šibensko-kninske županije,0,0,0,0,0,0,0,,1,19 dana
"Zavod za vještačenje, profesionalnu rehabilitaciju i zapošljavanje osoba s invaliditetom",0,0,1,0,1,0,0,19,,
"Zoološki vrt Grada Zagreba, Zagreb",0,1,0,0,0,0,0,9,,
Češka osnovna škola Jana Amosa Komenskog Daruvar,0,0,0,0,0,0,0,,1,73 dana
Češka osnovna škola Josipa Ružičke,1,0,0,0,0,0,0,2,,
"Čistoća, Split",0,0,0,0,0,0,0,,1,254 dana
Šibensko-kninska županija,0,0,0,0,0,0,0,,1,254 dana
"Škola za dizajn, grafiku i održivu gradnju",0,0,0,0,0,0,0,,1,73 dana
Županijska bolnica Čakovec,0,2,0,0,0,0,0,9,,
,,,,,,,,,,
Neka upozorenja,,,,,,,,,,
Imajte na umu ograničenja u uvjetima izrade ove statistike:,,,,,,,,,,
Datum završetka je pretpostavljen da je posljednji odgovor koji se podudara s konačnim statusom.,,,,,,,,,,
Svrstavanje statusa zahtjeva koje radi korisnik smatra se točnim.,,,,,,,,,,
Datum završetka ne uzima u obzir odgode poput produženja roka za odgovor ili roka za zahtjev za dopunu ili ispravak.,,,,,,,,,,
"Ustupanje zahtjeva nije nužno uzet u u obzir, prikazano je prvo tijelo kojemu je dostavljen zahtjev.",,,,,,,,,,
Iznimno ustupanje pojedinog zahtjeva jednom tijelu i kada je korisnik obavijestio administratore biti će uzeti u obzir.,,,,,,,,,,
Zahtjevima se smatraju sve podvrste zahtjeva za pristup informacijama prema Zakonu o pravu na pristup informacijama.,,,,,,,,,,
Ovaj izvještaj kreiran je na dan 31. prosinca 2015. te prikazuje stanje na taj dan i kasnije izmjene ovdje više neće biti ažurirane.,,,,,,,,,,
